address,reward_amount
0x6D320095D1e720eb7BC40661e42911605Fd29695,1.095923711256029
0x62130fAf03Fc2093AD9fDCfE2312525e34A8E519,1.092306996837053
0x385A71dBc75947e7545C1f4E7c7c78E58C64b5Dd,1.0889749028948221
0xC8F87827DFfDBF33d5875fAdb4590399db4Eda7f,1.0880814254079836
0x1d60fd9aA979201645F18fe46d4a40a8eA36f684,1.0863668299578246
0x4A2F15d1691D0768505C791C705DfC6Aa8A1649B,1.085358188475846
0xf8B3508BE64ad3c72d1d49f02D0dBD2A744169e5,1.084906339519698
0x970c476197a836861306E4B3895C35Ca964ed856,1.084663850836772
0x1936e8992143a9134c03a20B0fEd5b21011243bf,1.084016581202329
0x38543ae4EA20EC55242E4C8Fb036fDd4dd7bE8CF,1.084016581202329
0x345dC79A017d6efa233e18e8Bc55660Ca188823a,1.084016581202329
0x3e8B162418a7bfaFD0e0f152679fa4D5c5D85B3F,1.084016581202329
0x132CBE3F2D692e8380bCD997B6d837748bd2DE66,1.0829868650747414
0x8798D2da049e296fAd401d64749842DEAdb572f1,1.0779575311584912
0x3F32BC2D3FCc6F4870d87f1802819737F319E8D2,1.0763693952469215
0x88321504A8706dA73A29A03BfA94827dE33E515b,1.0763026348912406
0xfF35AeecebfC27bD63d96761b7e7D688B5810e9B,1.0737319597294221
0x57A4B9323832C3DdC13C3E8DcF7A1b08010eF4Fe,1.0724934704635727
0x0fDa195E8633AF4e012Ec575075214423387b6C8,1.0695952848105457
0x9AbF80B6D97f930289e527c407dCa57e433eAbd7,1.0689570321693067
0x5eb40667C0DDE5E7b7500652EAcdDF665E4552c6,1.0661884866932652
0x6E39e04FaD6738f202EBD4624009496C1f9b9cd1,1.0650686803440084
0xbeB8B6f80d034991D1966FDCc11b12fAB296b2e4,1.0649142949558317
0xA7bbC95fA3F9fCB3d0584F02716f4D6A9b94dB83,1.0642853703726771
0x190bC85DDc44e0f3C46D62A481a3548fcdAdAD00,1.0641751231467942
0x90F63D24e8a1Ea0A06F6A1Bbbcd5C891Ee238798,1.0640451427425968
0x69fCf09ff9e9580b536D238E7Fd44D43c28fADca,1.0637757897189857
0x0FE2470e6b4bd44d2f0fDe754b6cFD945C6ffcf3,1.0617403250128024
0x598d639Be9F5dBe7CBfaA2D0A8E1B65429c39197,1.0613714759432178
0xE11B4915DBD8779Bada68fcf393963d2d42efAA3,1.0587502682916692
0x67e3FFa3565316390421c7c741AC03817014cad1,1.057145904514149
0xfD5a7f905173bf029A9E4aC15a85ecD67DFA7700,1.0552860514858806
0x2A282Ba9E92861Fe4cAD8033850d0E335De35020,1.0547853400695753
0xAedF0e95D2D6696781cb2543740C94AB4A83b763,1.0537399151655558
0x43863e929f5472f83b94b0e3Fc73e5e1EEad63ef,1.0534264473095163
0x58452c9e8058f6196ee3b005f3A2ac427E8914d4,1.0511760834310941
0x9142ACB75393C93A89031a143e9Ae942f8dC8Ec6,1.051071627844443
0xD0cDA5C13Ca998C30D9674152F5059683049a677,1.050626334580637
0xceb7F5a38Fa8b5e2407DfB88178De3c548A3e996,1.0504765296228158
0x04a2c71CD4A9c9A23A17a68B4cA245E4C1ecE7D6,1.049913511911078
0x565bb61eAEE4837Ca90Fff8E713D77FaeC317F1D,1.0496785160034456
0xCDB07b505F157c93f1271A4047B472B4609D7F75,1.0454692677039463
0xd4BedaF526d241D5F81534F102988132c125cADA,1.0450057110433826
0x70b6154e6EdA1a0337D5631F37449BB9af134C95,1.0446968352826316
0xbfd80476b5cbbe74FdaC7A78F8d61E0930967240,1.043809820168672
0x9bd46089aB6ad936575de51a1b23BE35b896b550,1.0410414788289575
0xA0538CD9Ee17060a77E71358c6E067E3E8d8af10,1.0392228341206464
0x8D298734C6DCbBc3F0A10036bf3689EE30103721,1.038108683319737
0x7ff32CE52137d8d12aC63896B227c70b95ED32A3,1.0375292608238982
0x11c0F9eE53D74103aED10E1807Ae88316eB8EC86,1.0365709029797467
0x01eeb178990274Dbb6e90698Df9F6215b89bde50,1.0360483373114768
0xEAE7451f1bA18e64157f325E811DD0FB556931Cd,1.035671896314669
0xe02d7458F13D4D06a1fcB05aEecaD3ec09A70E63,1.0355200752675953
0x7982fD67eC2845EB7DcC373be9160F21ac596FDD,1.0289339063433094
0x6DF1879078CB82f4C883ae2aed2a930D4eE5b470,1.0258203665856556
0xbceBef26177f8e918efA922f1089CF7b61229E53,1.0240963128189942
0x9419B0fd849035b286f91d23fF7dDa7772d2a54a,1.0238011472428223
0xeA91DFc4200216f2b3823a5c2d2C1fa6Af62C883,1.0202739048040665
0xA91CF32f05aAf68362F13B3E0ef20cFE6020B62D,1.0196649603069758
0x271B3c8f66f488E393b7462103c02a3Ae0353D16,1.0193776705047306
0xFc736494bC4cA94C8A41B39428686FF015F3e726,1.0185665979928735
0xD3B0c2Df75B826fCF20B66457b7eb65A7341E62B,1.0178267593385002
0x4d8bA44b58Ee69329A760BcE12d86C03ab3dd723,1.0169205398565213
0x374C3e2c3c6013ccC1500a658Dd1cfe57Df44250,1.016782114040836
0x2CbdD48fD4Bf195d523B0E78247e83866453e2D8,1.015423460411903
0x988B226D1D4ff926b58E9338Ec21C02E641C8C34,1.0147616329410833
0x1af52147B864a24341144c67891874a8379EFbb0,1.0130991855738745
0x3660F632E46D38d45EE667552e80530147eC7b9d,1.0128345704572144
0xD0E8C39fB5D60FA0949872603522C3ea9C0e4F5E,1.0128151366788463
0x6daCF18E7689AA0b637C56E8462A76b0294c5523,1.012362502283876
