address,reward_amount
0xEdd36b4189B963cA9DBf4b806f1F23C6E5BBc90D,38.36513376643307
0x0799a67e924F7C73f64cEcB806092Aa7Bde83DbB,38.36513376643307
0x81c18055211ba493E7da1dF8B8F3B84c025359E2,38.36513376643307
0xfF55ac10542B1820b0bb3eD6AedFaBeBdAE5c823,38.36513376643307
0x3F32BC2D3FCc6F4870d87f1802819737F319E8D2,38.36513376643307
0x7c2daC6B9e03F34aE0A975d6E42aFd35ad29Cb7b,38.36513376643307
0x8586EA9360cC54932eB61db2164A95337b6e47ec,38.36513376643307
0x6E39e04FaD6738f202EBD4624009496C1f9b9cd1,38.36513376643307
0xAbA977fF0029d6E8787FE7fF456cA133598a1D0a,38.36513376643307
0xf8B3508BE64ad3c72d1d49f02D0dBD2A744169e5,38.36513376643307
0x9bd46089aB6ad936575de51a1b23BE35b896b550,38.36513376643307
0x391ed1f2Cd909A0b59bD688620a825B2a4F5487f,38.36513376643307
0x5DD7761Bb42fe91d7FAb78C25A735f3D136658d7,38.36513376643307
0xfF35AeecebfC27bD63d96761b7e7D688B5810e9B,38.36513376643307
0x84f408489c9c197210317138A57fc88e1f2E87eC,38.36513376643307
0x5435147875f657C0Cd46e4699760779dCdF3A79D,38.36513376643307
0x92f0497FeDD5a9D00Bd01a8252eaBEEDfE904891,38.36513376643307
0x1174caddC811589a46d31fA46154DC7E157F5A15,38.36513376643307
0x81A50471c13c98a104d4208279f5FB8e829237BC,38.36513376643307
0x6DF1879078CB82f4C883ae2aed2a930D4eE5b470,38.36513376643307
0xAedF0e95D2D6696781cb2543740C94AB4A83b763,38.36513376643307
0x124f8639f3229723e4eB196C11C34DC062C94232,38.36513376643307
0x37e23feaCc8Da35B290c35380270f7e9da8Db839,38.36513376643307
0x5B5F6117d61e8362674F4792EEF0CC4675ffc3Aa,38.36513376643307
0x2Af116Fd3F3471baC76FB00D27B515f17c884b3a,38.36513376643307
0xd579d3D93AAE7e9F133092A4595fb41B63665E4F,38.36513376643307
0x288Cf4D8B578a7Faa2332c1a07da3CC34840637B,38.36513376643307
0xB088F2bCcfc6044bFCf8A57f1de2363B81cc5F0b,38.36513376643307
0xD0CF9e8e093D2eD4D3f5ED8a62f7F98A717B3d9c,38.36513376643307
0x47bA15063FFe7A3eb93Bc93bDe915d02696F8936,38.36513376643307
0xD1B112B0306B3479843D007E535B8cda36C2737D,38.36513376643307
0x4F8d498d1e55E498D84e9E18f981fFeF418fd5Df,38.36513376643307
0x491457A1B9a9bD021B96f8ed2BBa3689a86e7fb4,38.36513376643307
0x653e52970fcc5e593459187d011d28557696244f,38.36513376643307
0xa5921ecFb09FC6ed149Dba00fA9403eCBb1Bfd47,38.36513376643307
0x9926a2b0795807e35d18eBa884302EaBd66269Dc,38.36513376643307
0x8e25301C83d7B72eb20A4aaB814A48Acc11ecc59,38.36513376643307
0x8442d2468D83daFd573FDee8F39C17424676851F,38.36513376643307
0x2C9fad6EAacf563C3E6900b7b42F81ecF4bacA00,38.36513376643307
0x5080EedDfD083eFA6D9b20C00B0eE9B6B9f072e3,38.36513376643307
0x31d72Ec4370AbbEAeb12A7a4C525AEeF43Aea353,38.36513376643307
0xEfBE561fd0b634062285184412E5d216818DCE4A,38.36513376643307
0xE7f29827Ef3EE767912EB8F0076729410d402be4,38.36513376643307
0xAD64f35e1aDBDF7481c242Fc0Ce536c810D95f52,25.576755844288712
0xd99193c56Dd9dc8A4169B6c434329D870EeC76Ae,25.576755844288712
0xcb62922A66dbd1E59fEAc0890DF4328187417f33,25.576755844288712
0x7F2fFc052B7B83b1F4D131175c2303E04Ae06175,25.576755844288712
0x037F98156DcFD3807f6fe10aB8d5130AA3c8ca1f,25.576755844288712
0xf916592DE9353085aa1546eA943Bf468dc72670c,25.576755844288712
0x3159492c2E8af2064921fA4101318608134A4C56,25.576755844288712
0x56c33d1A8E5Ad088977eab27c6c0299c5344b2aB,25.576755844288712
0x9bEae3BDCf6749a2F35154c8511BA24519F3A555,25.576755844288712
0xC874F971Aa764E6Dd164C59d6E56f9e2025632f1,25.576755844288712
0xA63F922849cd0da5a934d740547D581629463Bbb,25.576755844288712
0x929580597210854609eCb803240b89381a3aDa17,25.576755844288712
0xA9bF1364E1b8D0776b50326A97Be315836B58AAd,25.576755844288712
0x26d37Dc4d03b3cB913CA8956F7FD8D9eE9227a5D,25.576755844288712
0xB295B7c63575c78feC20650e827FB0d6b3329802,25.576755844288712
0xF90D401e92f3eeE9bb27139517d7E6F4546A27A2,25.576755844288712
0x19C52CEb93b638eA6318455002b7461F81a1B14D,25.576755844288712
0x1C90b3d20BDc1fa2944bC7c1e179Fd362410b6eD,25.576755844288712
0x1f909Db8580F506D0Aa5d0d2656E67dF144726d6,25.576755844288712
0x206e527A470C495CeE57733913bCFb741Df1E962,25.576755844288712
0x15039802bf7fF2BEd7EA94cC2b4e66Ab9F2f87e1,25.576755844288712
0xe637382C31546F4f44b0ce3e68896C294Df0e717,25.576755844288712
0xe9a97aE8Aecb667364ed374Fb4113558F5B97422,25.576755844288712
0x28d4311DAd3AdcC0d7e1fc9566E0aC8AE0b5d99B,25.576755844288712
0x74E8E0059bDe9AFda4898412F8d806f048f6E655,25.576755844288712
0x5A417c6B7046d92Ca26D3BEdcC5E5927Ae8041C3,25.576755844288712
0x722ab6d0003f4b79fDb1Dd37e8Ea3C709244d3ff,25.576755844288712
0xDC8320C5306FF488Da12100990199c24B1A363A9,25.576755844288712
0x32aa22A4a70621C9D5e956E2aAded536726C7e14,25.576755844288712
0x998EB64101EfB4E8C608C0626587c0A7Ec69927E,25.576755844288712
0x673D3D409c72d8DCAD43Eb9DB89929F0C2026588,25.576755844288712
0xfEFb25a9e635572aD5AA6C2FE906C1a1C037cBe2,25.576755844288712
0xCcd8B6e38409049f256Ec08D83975759eadC8f7B,25.576755844288712
0x3A1d0745F29cCF5EAE80dFD832E3be630A760c26,25.576755844288712
0x7564D027F7Dac4C40671d5E21629E50E1a9E2d83,25.576755844288712
0x708c27B2F1440Da7b2f1b5D06dc2C86D34663821,25.576755844288712
0x68146Eb6a51A7cf26699336e1DB05E391f15A69c,25.576755844288712
0x0A5426e4285Bb635be5D4498d9428517308559B8,25.576755844288712
0x0F44862c49Ac28EA609c051F658169446d6C6728,25.576755844288712
