address,reward_amount
0xA035dF48A9d4f6F591d7c9A9e1DDBE5b81aEAd25,115.15430677107324
0x8442d2468D83daFd573FDee8F39C17424676851F,115.15430677107324
0x37d6A69D5A4DeEbF43BbCb3B4D4cEDFd346D7b6F,115.15430677107324
0xF66Ad8Ca0Cdd71f116e7483382294dCF7E220fCb,115.15430677107324
0xE79E70E6713babfbc8BbC92E35B5c7a894179630,115.15430677107324
0xC92446C8946B3becbCBA9C9421e7B7508e039edc,115.15430677107324
0x8C80eddCd2CDd02ab8B4cFC0FbF697E7Aa657cD1,115.15430677107324
0x0Bf38988303473Fc5a34Ce9BBC02C47529EEB488,115.15430677107324
0x4F8d498d1e55E498D84e9E18f981fFeF418fd5Df,115.15430677107324
0xa5921ecFb09FC6ed149Dba00fA9403eCBb1Bfd47,115.15430677107324
0x2e5dced59D0eBcA420b15A6F27B60551835D8225,115.15430677107324
0xB088F2bCcfc6044bFCf8A57f1de2363B81cc5F0b,115.15430677107324
0x288Cf4D8B578a7Faa2332c1a07da3CC34840637B,115.15430677107324
0x47bA15063FFe7A3eb93Bc93bDe915d02696F8936,115.15430677107324
0x2cab00533012ED51dEd430Ce788CeD1d9F49C21B,115.15430677107324
0xE09075e9B744a33d35916Ac30055FD550D96b090,115.15430677107324
0x56f6a7ab1A8aBD7862266FbeB46Ac0A93139Bd1d,115.15430677107324
0xD43AB6d63708f799B943979158dEE1A6271754AD,115.15430677107324
0x6F176D746dBD232101C03B70948D804C9721249F,115.15430677107324
0x5B5F6117d61e8362674F4792EEF0CC4675ffc3Aa,115.15430677107324
0x0a26CA9183B7EAbCA72176f1Fa461415A5B8cD86,115.15430677107324
0x8e485FFfcf6586e88eE2E627eE5e63E726C7A49D,115.15430677107324
0x09caf59351411Bd0b8Eb7F161b89CeF6E439A453,115.15430677107324
0x9CB2611c8Dbdb40232e311704F9D9767Eb0E9004,115.15430677107324
0xbA4c3BeB72AC88f34840c3e8279BF8f589156e19,115.15430677107324
0x2066E3f8F14974C7697Aa167AA0b8aFE7bBF0792,115.15430677107324
0xB36592F38f8dF17aef263d51Af896F1eF52c123b,115.15430677107324
0x5e09333ff2EAa9142414E212D6B1561D125AbBF1,115.15430677107324
0xcc9fB658B6e65fEdB166C03647D25986CE26f1ed,115.15430677107324
0xC82ad11B24ee1168F0077445a5147EFf43b49FDb,115.15430677107324
0x399229d4dA82b2280dCaa101b38bC517CD35426a,115.15430677107324
0x5DD7761Bb42fe91d7FAb78C25A735f3D136658d7,115.15430677107324
0xF85627a65196E36e24FFD0AD88240D0154530Cfb,115.15430677107324
0x6A8745078d19b96ED43369eAbb568f8016d0562a,115.15430677107324
0x93737f8690B71e5e72091D3F4c349FB09DcDA205,115.15430677107324
0xB12f9cCC9a8A215267C5198eefD053b0d9903a0c,115.15430677107324
0xcA5ef1F1DC3BE231d4542a3EC742547771D74469,115.15430677107324
0x2337ffBC04C1E86C3c004EAB00e21Bd2565A47EE,115.15430677107324
0xd579d3D93AAE7e9F133092A4595fb41B63665E4F,115.15430677107324
0xfA6737ed38bb4a8af433cf3FBA3d52ddd88565F0,115.15430677107324
0x70c29Bc14CA06E97017a96713B46Ce970Ee06acd,115.15430677107324
0x7a3A7f48e75C508600AcD4e82adE41401b66D5a4,115.15430677107324
0xa06Ea093617658dd70e6A4C2F3eAf704Fe437E02,115.15430677107324
0xc2BC47557Ff3f02F1A74bc56365074653e18490e,115.15430677107324
0x1a2dDf988399D2f2feEc0B7B7e99d776D94C5E8d,115.15430677107324
0x56c4FBAC3393B19e1c88E26AF573d7E43864A0cE,115.15430677107324
0xDBA07Da46FE5f70338b6Ce1329663BF716BF7b05,115.15430677107324
